mol_name;activity;potency;receptor
DECOY17236;Inactive;2.0;R3
DECOY668;Inactive;2.0;R1
DECOY34134;Inactive;2.0;R3
DECOY11746;Inactive;2.0;R1
DECOY17155;Inactive;2.0;R1
DECOY6160;Inactive;2.0;R2
DECOY16650;Inactive;2.0;R3
DECOY33383;Inactive;2.0;R1
DECOY17453;Inactive;2.0;R2
DECOY9358;Inactive;2.0;R1
DECOY3394;Inactive;2.0;R2
DECOY18573;Inactive;2.0;R3
DECOY12164;Inactive;2.0;R1
DECOY23761;Inactive;2.0;R3
DECOY2975;Inactive;2.0;R1
DECOY12936;Inactive;2.0;R3
DECOY35276;Inactive;2.0;R2
DECOY7180;Inactive;2.0;R1
DECOY10708;Inactive;2.0;R3
DECOY20121;Inactive;2.0;R2
DECOY28824;Inactive;2.0;R3
DECOY38882;Inactive;2.0;R1
DECOY32467;Inactive;2.0;R3
DECOY39170;Inactive;2.0;R1
DECOY19164;Inactive;2.0;R3
DECOY107;Inactive;2.0;R2
DECOY41899;Inactive;2.0;R1
DECOY24065;Inactive;2.0;R2
DECOY6965;Inactive;2.0;R1
DECOY9745;Inactive;2.0;R2
DECOY35862;Inactive;2.0;R3
DECOY9115;Inactive;2.0;R1
DECOY11348;Inactive;2.0;R1
DECOY11856;Inactive;2.0;R1
DECOY26230;Inactive;2.0;R2
DECOY3874;Inactive;2.0;R3
DECOY34260;Inactive;2.0;R1
DECOY11813;Inactive;2.0;R1
DECOY6998;Inactive;2.0;R1
DECOY20440;Inactive;2.0;R1
DECOY5097;Inactive;2.0;R2
DECOY29276;Inactive;2.0;R2
DECOY10388;Inactive;2.0;R2
DECOY34148;Inactive;2.0;R1
DECOY22433;Inactive;2.0;R1
DECOY19268;Inactive;2.0;R3
DECOY10534;Inactive;2.0;R3
DECOY6680;Inactive;2.0;R1
DECOY12772;Inactive;2.0;R2
DECOY21094;Inactive;2.0;R1
DECOY40411;Inactive;2.0;R1
DECOY1513;Inactive;2.0;R1
DECOY23200;Inactive;2.0;R3
DECOY10270;Inactive;2.0;R1
DECOY38413;Inactive;2.0;R1
DECOY2523;Inactive;2.0;R1
DECOY35606;Inactive;2.0;R3
DECOY39464;Inactive;2.0;R1
DECOY13587;Inactive;2.0;R3
DECOY41766;Inactive;2.0;R1
DECOY16766;Inactive;2.0;R2
DECOY2915;Inactive;2.0;R3
DECOY15752;Inactive;2.0;R1
DECOY25243;Inactive;2.0;R2
DECOY8138;Inactive;2.0;R2
DECOY17633;Inactive;2.0;R3
DECOY24155;Inactive;2.0;R3
DECOY26952;Inactive;2.0;R1
DECOY25076;Inactive;2.0;R3
DECOY1098;Inactive;2.0;R1
DECOY37096;Inactive;2.0;R1
DECOY25823;Inactive;2.0;R1
DECOY14075;Inactive;2.0;R1
DECOY35635;Inactive;2.0;R3
DECOY32542;Inactive;2.0;R1
DECOY24228;Inactive;2.0;R3
DECOY38086;Inactive;2.0;R1
DECOY4578;Inactive;2.0;R2
DECOY1722;Inactive;2.0;R1
DECOY23088;Inactive;2.0;R3
DECOY23176;Inactive;2.0;R3
DECOY5898;Inactive;2.0;R1
DECOY39416;Inactive;2.0;R1
DECOY25748;Inactive;2.0;R1
DECOY22264;Inactive;2.0;R3
DECOY29570;Inactive;2.0;R1
DECOY14015;Inactive;2.0;R3
DECOY17424;Inactive;2.0;R3
DECOY12922;Inactive;2.0;R3
DECOY42190;Inactive;2.0;R1
DECOY24482;Inactive;2.0;R3
DECOY36802;Inactive;2.0;R1
DECOY13730;Inactive;2.0;R1
DECOY32377;Inactive;2.0;R1
DECOY40270;Inactive;2.0;R1
DECOY19103;Inactive;2.0;R3
DECOY12716;Inactive;2.0;R3
DECOY30989;Inactive;2.0;R1
DECOY6568;Inactive;2.0;R3
DECOY26880;Inactive;2.0;R3
DECOY32834;Inactive;2.0;R3
DECOY9344;Inactive;2.0;R3
DECOY41484;Inactive;2.0;R1
DECOY11001;Inactive;2.0;R1
DECOY15358;Inactive;2.0;R2
DECOY35267;Inactive;2.0;R1
DECOY24914;Inactive;2.0;R2
DECOY42438;Inactive;2.0;R2
DECOY13928;Inactive;2.0;R3
DECOY24041;Inactive;2.0;R1
DECOY23017;Inactive;2.0;R3
DECOY11106;Inactive;2.0;R1
DECOY35342;Inactive;2.0;R3
DECOY41394;Inactive;2.0;R1
DECOY42827;Inactive;2.0;R1
DECOY38063;Inactive;2.0;R1
DECOY41751;Inactive;2.0;R1
DECOY34166;Inactive;2.0;R1
DECOY24055;Inactive;2.0;R3
DECOY8385;Inactive;2.0;R1
DECOY2112;Inactive;2.0;R1
DECOY27168;Inactive;2.0;R1
DECOY2513;Inactive;2.0;R1
DECOY23777;Inactive;2.0;R2
DECOY9682;Inactive;2.0;R1
DECOY2811;Inactive;2.0;R2
DECOY8955;Inactive;2.0;R1
DECOY24476;Inactive;2.0;R3
DECOY31151;Inactive;2.0;R1
DECOY19238;Inactive;2.0;R3
DECOY27732;Inactive;2.0;R2
DECOY4924;Inactive;2.0;R1
DECOY10170;Inactive;2.0;R3
DECOY4557;Inactive;2.0;R2
DECOY17445;Inactive;2.0;R3
DECOY13994;Inactive;2.0;R1
DECOY40953;Inactive;2.0;R1
DECOY28374;Inactive;2.0;R2
DECOY3516;Inactive;2.0;R1
DECOY281;Inactive;2.0;R2
DECOY6296;Inactive;2.0;R2
DECOY42376;Inactive;2.0;R1
DECOY28700;Inactive;2.0;R3
DECOY33344;Inactive;2.0;R2
DECOY35370;Inactive;2.0;R3
DECOY20645;Inactive;2.0;R2
DECOY17283;Inactive;2.0;R1
DECOY34346;Inactive;2.0;R1
DECOY31192;Inactive;2.0;R3
DECOY25278;Inactive;2.0;R1
DECOY5803;Inactive;2.0;R2
DECOY40406;Inactive;2.0;R1
DECOY9452;Inactive;2.0;R1
DECOY33685;Inactive;2.0;R2
DECOY42634;Inactive;2.0;R1
DECOY43112;Inactive;2.0;R1
DECOY32992;Inactive;2.0;R1
DECOY17262;Inactive;2.0;R2
DECOY5347;Inactive;2.0;R1
DECOY17342;Inactive;2.0;R1
DECOY12455;Inactive;2.0;R2
DECOY16054;Inactive;2.0;R1
DECOY25675;Inactive;2.0;R1
DECOY24393;Inactive;2.0;R1
DECOY9530;Inactive;2.0;R2
DECOY32709;Inactive;2.0;R3
DECOY23371;Inactive;2.0;R2
DECOY10891;Inactive;2.0;R3
DECOY8559;Inactive;2.0;R1
DECOY8695;Inactive;2.0;R1
DECOY23790;Inactive;2.0;R1
DECOY26654;Inactive;2.0;R2
DECOY15205;Inactive;2.0;R1
DECOY31884;Inactive;2.0;R3
DECOY29353;Inactive;2.0;R2
DECOY23216;Inactive;2.0;R2
DECOY15018;Inactive;2.0;R1
DECOY8834;Inactive;2.0;R1
DECOY15709;Inactive;2.0;R1
DECOY5780;Inactive;2.0;R1
DECOY32843;Inactive;2.0;R2
DECOY7108;Inactive;2.0;R2
DECOY20045;Inactive;2.0;R1
DECOY24104;Inactive;2.0;R1
DECOY11404;Inactive;2.0;R3
DECOY4614;Inactive;2.0;R3
DECOY40234;Inactive;2.0;R1
DECOY29086;Inactive;2.0;R3
DECOY34213;Inactive;2.0;R1
DECOY18162;Inactive;2.0;R3
DECOY635;Inactive;2.0;R1
DECOY15123;Inactive;2.0;R2
DECOY25491;Inactive;2.0;R1
DECOY14668;Inactive;2.0;R2
DECOY31881;Inactive;2.0;R2
DECOY40018;Inactive;2.0;R2
DECOY2144;Inactive;2.0;R3
DECOY37275;Inactive;2.0;R1
DECOY41515;Inactive;2.0;R1
DECOY18244;Inactive;2.0;R3
DECOY35566;Inactive;2.0;R1
DECOY1227;Inactive;2.0;R1
DECOY27931;Inactive;2.0;R1
DECOY8202;Inactive;2.0;R1
DECOY41800;Inactive;2.0;R1
DECOY43360;Inactive;2.0;R1
DECOY12967;Inactive;2.0;R1
DECOY16465;Inactive;2.0;R1
DECOY30963;Inactive;2.0;R3
DECOY9663;Inactive;2.0;R1
DECOY17049;Inactive;2.0;R1
DECOY31975;Inactive;2.0;R3
DECOY41682;Inactive;2.0;R3
DECOY19193;Inactive;2.0;R3
DECOY15177;Inactive;2.0;R1
DECOY23420;Inactive;2.0;R3
DECOY35717;Inactive;2.0;R1
DECOY31468;Inactive;2.0;R1
DECOY10731;Inactive;2.0;R3
DECOY4092;Inactive;2.0;R3
DECOY30593;Inactive;2.0;R3
DECOY42970;Inactive;2.0;R3
DECOY4561;Inactive;2.0;R2
DECOY41541;Inactive;2.0;R1
DECOY40585;Inactive;2.0;R1
DECOY21512;Inactive;2.0;R2
DECOY35380;Inactive;2.0;R1
DECOY6192;Inactive;2.0;R1
DECOY37336;Inactive;2.0;R3
DECOY12291;Inactive;2.0;R1
DECOY28729;Inactive;2.0;R1
DECOY14589;Inactive;2.0;R1
DECOY10663;Inactive;2.0;R2
DECOY13107;Inactive;2.0;R1
DECOY21805;Inactive;2.0;R3
DECOY5069;Inactive;2.0;R3
DECOY7011;Inactive;2.0;R1
DECOY3147;Inactive;2.0;R2
DECOY26513;Inactive;2.0;R2
DECOY13469;Inactive;2.0;R2
DECOY37859;Inactive;2.0;R2
DECOY30683;Inactive;2.0;R3
DECOY12252;Inactive;2.0;R2
DECOY32938;Inactive;2.0;R2
DECOY23800;Inactive;2.0;R1
DECOY12631;Inactive;2.0;R1
DECOY27780;Inactive;2.0;R1
DECOY7766;Inactive;2.0;R1
DECOY13612;Inactive;2.0;R3
DECOY21776;Inactive;2.0;R2
DECOY3869;Inactive;2.0;R1
DECOY2726;Inactive;2.0;R3
DECOY31055;Inactive;2.0;R1
DECOY24462;Inactive;2.0;R2
DECOY30880;Inactive;2.0;R1
DECOY14156;Inactive;2.0;R1
DECOY27127;Inactive;2.0;R1
DECOY11572;Inactive;2.0;R2
DECOY2379;Inactive;2.0;R1
DECOY14569;Inactive;2.0;R1
DECOY42921;Inactive;2.0;R3
DECOY6117;Inactive;2.0;R2
DECOY35698;Inactive;2.0;R2
DECOY31349;Inactive;2.0;R1
DECOY26484;Inactive;2.0;R1
DECOY13651;Inactive;2.0;R2
DECOY25972;Inactive;2.0;R3
DECOY26960;Inactive;2.0;R2
DECOY1817;Inactive;2.0;R3
DECOY41693;Inactive;2.0;R1
DECOY8920;Inactive;2.0;R2
DECOY40835;Inactive;2.0;R1
DECOY13006;Inactive;2.0;R1
DECOY2656;Inactive;2.0;R1
DECOY7988;Inactive;2.0;R1
DECOY21484;Inactive;2.0;R1
DECOY16831;Inactive;2.0;R2
DECOY8359;Inactive;2.0;R1
DECOY34322;Inactive;2.0;R2
DECOY27157;Inactive;2.0;R3
DECOY29727;Inactive;2.0;R2
DECOY18770;Inactive;2.0;R1
DECOY40277;Inactive;2.0;R1
DECOY39285;Inactive;2.0;R1
DECOY1558;Inactive;2.0;R1
DECOY1290;Inactive;2.0;R3
DECOY21209;Inactive;2.0;R1
DECOY35180;Inactive;2.0;R1
DECOY16128;Inactive;2.0;R1
DECOY1704;Inactive;2.0;R2
DECOY9608;Inactive;2.0;R3
DECOY16344;Inactive;2.0;R2
DECOY18394;Inactive;2.0;R1
DECOY28017;Inactive;2.0;R1
DECOY9433;Inactive;2.0;R1
DECOY25906;Inactive;2.0;R1
DECOY7467;Inactive;2.0;R1
DECOY20108;Inactive;2.0;R3
DECOY36196;Inactive;2.0;R1
DECOY408;Inactive;2.0;R2
DECOY16245;Inactive;2.0;R1
DECOY8341;Inactive;2.0;R2
DECOY28813;Inactive;2.0;R3
DECOY25540;Inactive;2.0;R3
DECOY35440;Inactive;2.0;R1
DECOY26449;Inactive;2.0;R1
DECOY22374;Inactive;2.0;R3
DECOY18701;Inactive;2.0;R2
DECOY34796;Inactive;2.0;R3
DECOY12482;Inactive;2.0;R2
DECOY41123;Inactive;2.0;R3
DECOY20255;Inactive;2.0;R1
DECOY23234;Inactive;2.0;R2
DECOY20431;Inactive;2.0;R1
DECOY42799;Inactive;2.0;R3
DECOY11292;Inactive;2.0;R1
DECOY22698;Inactive;2.0;R2
DECOY3533;Inactive;2.0;R1
DECOY40224;Inactive;2.0;R3
DECOY25261;Inactive;2.0;R3
DECOY36032;Inactive;2.0;R2
DECOY687;Inactive;2.0;R1
DECOY15209;Inactive;2.0;R3
DECOY24501;Inactive;2.0;R3
DECOY76;Inactive;2.0;R3
DECOY21531;Inactive;2.0;R1
DECOY10649;Inactive;2.0;R2
DECOY22651;Inactive;2.0;R2
DECOY22462;Inactive;2.0;R3
DECOY8226;Inactive;2.0;R1
DECOY18885;Inactive;2.0;R3
DECOY23732;Inactive;2.0;R2
DECOY13448;Inactive;2.0;R2
DECOY25698;Inactive;2.0;R1
DECOY23636;Inactive;2.0;R1
DECOY31469;Inactive;2.0;R3
DECOY3079;Inactive;2.0;R1
DECOY42576;Inactive;2.0;R1
DECOY30646;Inactive;2.0;R1
DECOY12065;Inactive;2.0;R3
DECOY9486;Inactive;2.0;R3
DECOY10640;Inactive;2.0;R2
DECOY28541;Inactive;2.0;R3
DECOY15253;Inactive;2.0;R1
DECOY40664;Inactive;2.0;R2
DECOY13487;Inactive;2.0;R1
DECOY1970;Inactive;2.0;R2
DECOY11453;Inactive;2.0;R1
DECOY35956;Inactive;2.0;R2
DECOY15613;Inactive;2.0;R1
DECOY8343;Inactive;2.0;R2
DECOY12737;Inactive;2.0;R2
DECOY21185;Inactive;2.0;R1
DECOY5435;Inactive;2.0;R3
DECOY26029;Inactive;2.0;R2
DECOY16232;Inactive;2.0;R1
DECOY25981;Inactive;2.0;R3
DECOY23314;Inactive;2.0;R3
DECOY19394;Inactive;2.0;R3
DECOY40997;Inactive;2.0;R1
DECOY28195;Inactive;2.0;R1
DECOY42204;Inactive;2.0;R1
DECOY32852;Inactive;2.0;R3
DECOY21499;Inactive;2.0;R1
DECOY9733;Inactive;2.0;R1
DECOY14391;Inactive;2.0;R1
DECOY26458;Inactive;2.0;R1
DECOY9131;Inactive;2.0;R1
DECOY3362;Inactive;2.0;R2
DECOY29414;Inactive;2.0;R1
DECOY29566;Inactive;2.0;R1
DECOY20941;Inactive;2.0;R1
DECOY9513;Inactive;2.0;R1
DECOY33371;Inactive;2.0;R3
DECOY3890;Inactive;2.0;R1
DECOY40915;Inactive;2.0;R3
DECOY31023;Inactive;2.0;R1
DECOY38266;Inactive;2.0;R3
DECOY15863;Inactive;2.0;R1
DECOY12384;Inactive;2.0;R1
DECOY38059;Inactive;2.0;R1
DECOY31788;Inactive;2.0;R1
DECOY34731;Inactive;2.0;R3
DECOY40266;Inactive;2.0;R1
DECOY21549;Inactive;2.0;R2
DECOY29617;Inactive;2.0;R3
DECOY18546;Inactive;2.0;R2
DECOY4327;Inactive;2.0;R2
DECOY2668;Inactive;2.0;R1
DECOY23020;Inactive;2.0;R3
DECOY30704;Inactive;2.0;R1
DECOY1645;Inactive;2.0;R1
DECOY18075;Inactive;2.0;R1
DECOY18369;Inactive;2.0;R2
DECOY12578;Inactive;2.0;R2
DECOY12109;Inactive;2.0;R1
DECOY24842;Inactive;2.0;R3
DECOY25585;Inactive;2.0;R1
DECOY182;Inactive;2.0;R1
DECOY25674;Inactive;2.0;R1
DECOY13901;Inactive;2.0;R3
DECOY32917;Inactive;2.0;R2
DECOY18821;Inactive;2.0;R3
DECOY19481;Inactive;2.0;R1
DECOY4504;Inactive;2.0;R1
DECOY39551;Inactive;2.0;R3
DECOY14708;Inactive;2.0;R2
DECOY33914;Inactive;2.0;R2
DECOY38104;Inactive;2.0;R1
DECOY20793;Inactive;2.0;R1
DECOY39560;Inactive;2.0;R1
DECOY43007;Inactive;2.0;R1
DECOY36447;Inactive;2.0;R2
DECOY43390;Inactive;2.0;R1
DECOY27384;Inactive;2.0;R1
DECOY14056;Inactive;2.0;R1
DECOY23360;Inactive;2.0;R2
DECOY12994;Inactive;2.0;R3
DECOY22118;Inactive;2.0;R2
DECOY26400;Inactive;2.0;R1
DECOY32463;Inactive;2.0;R1
DECOY28051;Inactive;2.0;R1
DECOY3174;Inactive;2.0;R2
DECOY11619;Inactive;2.0;R3
DECOY27829;Inactive;2.0;R1
DECOY37890;Inactive;2.0;R3
DECOY20674;Inactive;2.0;R3
DECOY33484;Inactive;2.0;R1
DECOY31231;Inactive;2.0;R1
DECOY2095;Inactive;2.0;R1
DECOY39807;Inactive;2.0;R2
DECOY23740;Inactive;2.0;R3
DECOY16276;Inactive;2.0;R3
DECOY15097;Inactive;2.0;R3
DECOY20105;Inactive;2.0;R1
DECOY42663;Inactive;2.0;R3
DECOY18697;Inactive;2.0;R2
DECOY6789;Inactive;2.0;R1
DECOY15154;Inactive;2.0;R1
DECOY13846;Inactive;2.0;R3
DECOY26577;Inactive;2.0;R3
DECOY21777;Inactive;2.0;R1
DECOY30917;Inactive;2.0;R1
DECOY18752;Inactive;2.0;R1
DECOY33970;Inactive;2.0;R1
DECOY40971;Inactive;2.0;R1
DECOY28957;Inactive;2.0;R1
DECOY881;Inactive;2.0;R1
DECOY13517;Inactive;2.0;R1
DECOY15985;Inactive;2.0;R2
DECOY30988;Inactive;2.0;R1
DECOY15543;Inactive;2.0;R3
DECOY9817;Inactive;2.0;R1
DECOY21663;Inactive;2.0;R1
DECOY15225;Inactive;2.0;R3
DECOY13591;Inactive;2.0;R3
DECOY4935;Inactive;2.0;R1
DECOY13398;Inactive;2.0;R1
DECOY13389;Inactive;2.0;R1
DECOY39772;Inactive;2.0;R3
DECOY17458;Inactive;2.0;R1
DECOY41595;Inactive;2.0;R1
DECOY4719;Inactive;2.0;R1
DECOY35451;Inactive;2.0;R1
DECOY14267;Inactive;2.0;R3
DECOY24173;Inactive;2.0;R3
DECOY34287;Inactive;2.0;R1
DECOY35322;Inactive;2.0;R3
DECOY5449;Inactive;2.0;R3
DECOY7998;Inactive;2.0;R1
DECOY41916;Inactive;2.0;R1
DECOY41932;Inactive;2.0;R1
DECOY15189;Inactive;2.0;R2
DECOY17533;Inactive;2.0;R3
DECOY3377;Inactive;2.0;R2
DECOY40536;Inactive;2.0;R1
DECOY41073;Inactive;2.0;R3
DECOY530;Inactive;2.0;R1
DECOY4119;Inactive;2.0;R2
DECOY10192;Inactive;2.0;R1
DECOY26161;Inactive;2.0;R1
DECOY42361;Inactive;2.0;R1
DECOY13423;Inactive;2.0;R2
DECOY22190;Inactive;2.0;R2
DECOY11245;Inactive;2.0;R3
DECOY14995;Inactive;2.0;R2
DECOY8077;Inactive;2.0;R2
DECOY42059;Inactive;2.0;R1
DECOY20805;Inactive;2.0;R1
DECOY6706;Inactive;2.0;R2
DECOY35227;Inactive;2.0;R1
DECOY38898;Inactive;2.0;R1
DECOY3471;Inactive;2.0;R3
DECOY14443;Inactive;2.0;R3
DECOY1032;Inactive;2.0;R1
DECOY17361;Inactive;2.0;R2
DECOY33140;Inactive;2.0;R3
DECOY38575;Inactive;2.0;R1
DECOY16728;Inactive;2.0;R1
DECOY35985;Inactive;2.0;R1
DECOY33483;Inactive;2.0;R1
DECOY23950;Inactive;2.0;R2
DECOY22168;Inactive;2.0;R2
DECOY29026;Inactive;2.0;R1
DECOY18976;Inactive;2.0;R2
DECOY20530;Inactive;2.0;R3
DECOY9252;Inactive;2.0;R3
DECOY37684;Inactive;2.0;R2
DECOY11159;Inactive;2.0;R2
DECOY28644;Inactive;2.0;R1
DECOY36577;Inactive;2.0;R1
DECOY7210;Inactive;2.0;R1
DECOY38243;Inactive;2.0;R2
DECOY15555;Inactive;2.0;R3
DECOY23569;Inactive;2.0;R1
DECOY21545;Inactive;2.0;R1
DECOY33718;Inactive;2.0;R1
DECOY4897;Inactive;2.0;R1
DECOY22939;Inactive;2.0;R1
DECOY3902;Inactive;2.0;R3
DECOY33181;Inactive;2.0;R1
DECOY19820;Inactive;2.0;R1
DECOY17099;Inactive;2.0;R2
DECOY10821;Inactive;2.0;R1
DECOY42715;Inactive;2.0;R1
DECOY17327;Inactive;2.0;R1
DECOY9239;Inactive;2.0;R1
DECOY37610;Inactive;2.0;R1
DECOY21352;Inactive;2.0;R3
DECOY31135;Inactive;2.0;R1
DECOY5063;Inactive;2.0;R3
DECOY11812;Inactive;2.0;R3
DECOY8653;Inactive;2.0;R3
DECOY11252;Inactive;2.0;R1
DECOY10198;Inactive;2.0;R3
DECOY6656;Inactive;2.0;R1
DECOY28035;Inactive;2.0;R1
DECOY13751;Inactive;2.0;R3
DECOY13380;Inactive;2.0;R1
DECOY16674;Inactive;2.0;R1
DECOY31899;Inactive;2.0;R3
DECOY878;Inactive;2.0;R1
DECOY29643;Inactive;2.0;R2
DECOY23282;Inactive;2.0;R1
DECOY25683;Inactive;2.0;R1
DECOY31146;Inactive;2.0;R1
DECOY34376;Inactive;2.0;R2
DECOY7806;Inactive;2.0;R2
DECOY7338;Inactive;2.0;R2
DECOY5236;Inactive;2.0;R1
DECOY38542;Inactive;2.0;R1
DECOY16734;Inactive;2.0;R1
DECOY4845;Inactive;2.0;R3
DECOY22350;Inactive;2.0;R1
DECOY2126;Inactive;2.0;R1
DECOY24647;Inactive;2.0;R2
DECOY36406;Inactive;2.0;R2
DECOY1492;Inactive;2.0;R3
DECOY8822;Inactive;2.0;R1
DECOY19295;Inactive;2.0;R1
DECOY15333;Inactive;2.0;R2
DECOY388;Inactive;2.0;R3
DECOY15908;Inactive;2.0;R1
DECOY2646;Inactive;2.0;R1
DECOY6336;Inactive;2.0;R3
DECOY2823;Inactive;2.0;R2
DECOY8941;Inactive;2.0;R2
DECOY17443;Inactive;2.0;R3
DECOY14330;Inactive;2.0;R3
DECOY42894;Inactive;2.0;R1
DECOY24061;Inactive;2.0;R1
DECOY1006;Inactive;2.0;R1
DECOY640;Inactive;2.0;R1
DECOY39290;Inactive;2.0;R1
DECOY35128;Inactive;2.0;R1
DECOY24008;Inactive;2.0;R1
DECOY23272;Inactive;2.0;R1
DECOY36794;Inactive;2.0;R1
DECOY2525;Inactive;2.0;R2
DECOY17056;Inactive;2.0;R1
DECOY2673;Inactive;2.0;R2
DECOY15798;Inactive;2.0;R1
DECOY23400;Inactive;2.0;R2
DECOY42320;Inactive;2.0;R1
DECOY41887;Inactive;2.0;R3
DECOY26905;Inactive;2.0;R3
DECOY24405;Inactive;2.0;R1
DECOY39877;Inactive;2.0;R1
DECOY24381;Inactive;2.0;R1
DECOY16347;Inactive;2.0;R2
DECOY16568;Inactive;2.0;R3
DECOY8074;Inactive;2.0;R2
DECOY1033;Inactive;2.0;R1
DECOY28553;Inactive;2.0;R1
DECOY8104;Inactive;2.0;R3
DECOY32300;Inactive;2.0;R1
DECOY9477;Inactive;2.0;R2
DECOY38624;Inactive;2.0;R1
DECOY37326;Inactive;2.0;R3
DECOY9686;Inactive;2.0;R1
DECOY16993;Inactive;2.0;R1
DECOY6147;Inactive;2.0;R1
DECOY30338;Inactive;2.0;R3
DECOY30096;Inactive;2.0;R1
DECOY17353;Inactive;2.0;R2
DECOY33322;Inactive;2.0;R2
DECOY13371;Inactive;2.0;R1
DECOY15711;Inactive;2.0;R2
DECOY33851;Inactive;2.0;R1
DECOY4142;Inactive;2.0;R2
DECOY31741;Inactive;2.0;R1
DECOY27995;Inactive;2.0;R3
DECOY27489;Inactive;2.0;R2
DECOY4599;Inactive;2.0;R2
DECOY4538;Inactive;2.0;R3
DECOY35415;Inactive;2.0;R1
DECOY18470;Inactive;2.0;R3
DECOY38223;Inactive;2.0;R3
DECOY22667;Inactive;2.0;R2
DECOY4110;Inactive;2.0;R2
DECOY19001;Inactive;2.0;R3
DECOY32143;Inactive;2.0;R3
DECOY8754;Inactive;2.0;R2
DECOY24675;Inactive;2.0;R1
DECOY17311;Inactive;2.0;R3
DECOY9393;Inactive;2.0;R1
DECOY25841;Inactive;2.0;R1
DECOY37671;Inactive;2.0;R2
DECOY536;Inactive;2.0;R1
DECOY3867;Inactive;2.0;R3
DECOY11539;Inactive;2.0;R1
DECOY40;Inactive;2.0;R1
DECOY22346;Inactive;2.0;R1
DECOY326;Inactive;2.0;R3
DECOY4741;Inactive;2.0;R3
DECOY26756;Inactive;2.0;R2
DECOY10936;Inactive;2.0;R3
DECOY40258;Inactive;2.0;R1
DECOY18178;Inactive;2.0;R3
DECOY26796;Inactive;2.0;R1
DECOY37943;Inactive;2.0;R2
DECOY4324;Inactive;2.0;R2
DECOY11411;Inactive;2.0;R2
DECOY23395;Inactive;2.0;R2
DECOY28202;Inactive;2.0;R1
DECOY35334;Inactive;2.0;R3
DECOY17111;Inactive;2.0;R2
DECOY32281;Inactive;2.0;R1
DECOY42692;Inactive;2.0;R1
DECOY22202;Inactive;2.0;R1
DECOY7548;Inactive;2.0;R1
DECOY23221;Inactive;2.0;R1
DECOY35490;Inactive;2.0;R1
DECOY506;Inactive;2.0;R1
DECOY949;Inactive;2.0;R1
DECOY12196;Inactive;2.0;R1
DECOY20722;Inactive;2.0;R1
DECOY11305;Inactive;2.0;R3
DECOY33419;Inactive;2.0;R3
DECOY15151;Inactive;2.0;R1
DECOY11552;Inactive;2.0;R2
DECOY9269;Inactive;2.0;R3
DECOY40697;Inactive;2.0;R2
DECOY680;Inactive;2.0;R1
DECOY29694;Inactive;2.0;R3
DECOY34181;Inactive;2.0;R1
DECOY27442;Inactive;2.0;R1
DECOY25316;Inactive;2.0;R1
DECOY4079;Inactive;2.0;R1
DECOY20895;Inactive;2.0;R3
DECOY36697;Inactive;2.0;R3
DECOY15525;Inactive;2.0;R3
DECOY42751;Inactive;2.0;R3
DECOY17591;Inactive;2.0;R1
DECOY21432;Inactive;2.0;R1
DECOY568;Inactive;2.0;R1
DECOY40206;Inactive;2.0;R1
DECOY13421;Inactive;2.0;R2
DECOY43031;Inactive;2.0;R1
DECOY41205;Inactive;2.0;R3
DECOY32811;Inactive;2.0;R2
DECOY12985;Inactive;2.0;R1
DECOY34356;Inactive;2.0;R2
DECOY16367;Inactive;2.0;R1
DECOY19254;Inactive;2.0;R1
DECOY29303;Inactive;2.0;R1
DECOY36709;Inactive;2.0;R1
DECOY25359;Inactive;2.0;R2
DECOY22411;Inactive;2.0;R3
DECOY36593;Inactive;2.0;R2
DECOY20085;Inactive;2.0;R1
DECOY21966;Inactive;2.0;R1
DECOY42552;Inactive;2.0;R2
DECOY4439;Inactive;2.0;R1
DECOY4315;Inactive;2.0;R2
DECOY42349;Inactive;2.0;R3
DECOY31511;Inactive;2.0;R1
DECOY25095;Inactive;2.0;R3
DECOY18935;Inactive;2.0;R2
DECOY29070;Inactive;2.0;R3
DECOY26956;Inactive;2.0;R1
DECOY26480;Inactive;2.0;R1
DECOY13930;Inactive;2.0;R3
DECOY25889;Inactive;2.0;R3
DECOY40466;Inactive;2.0;R1
DECOY33871;Inactive;2.0;R3
DECOY8130;Inactive;2.0;R1
DECOY15670;Inactive;2.0;R1
DECOY38378;Inactive;2.0;R1
DECOY6454;Inactive;2.0;R1
DECOY25026;Inactive;2.0;R3
DECOY42513;Inactive;2.0;R2
DECOY23703;Inactive;2.0;R2
DECOY7686;Inactive;2.0;R1
DECOY14679;Inactive;2.0;R2
DECOY37932;Inactive;2.0;R1
DECOY37408;Inactive;2.0;R3
DECOY15841;Inactive;2.0;R1
DECOY2172;Inactive;2.0;R1
DECOY2014;Inactive;2.0;R3
DECOY14298;Inactive;2.0;R1
DECOY43384;Inactive;2.0;R1
DECOY18876;Inactive;2.0;R3
DECOY7487;Inactive;2.0;R1
DECOY10862;Inactive;2.0;R3
DECOY5048;Inactive;2.0;R1
DECOY14507;Inactive;2.0;R1
DECOY14834;Inactive;2.0;R1
DECOY37311;Inactive;2.0;R3
DECOY34612;Inactive;2.0;R1
DECOY952;Inactive;2.0;R3
DECOY27020;Inactive;2.0;R3
DECOY35696;Inactive;2.0;R2
DECOY9754;Inactive;2.0;R3
DECOY15964;Inactive;2.0;R1
DECOY33416;Inactive;2.0;R3
DECOY40164;Inactive;2.0;R1
